,0,1
1694,-0.08266436235314191,1.3629433132779474
8667,1.3985776805622208,1.3629433132779474
10906,-0.17979498811808373,-0.337004096417083
8583,-0.6411654605015574,-0.337004096417083
15075,-0.3497735832067319,-0.337004096417083
10684,1.4228603370034565,1.3629433132779474
12578,-1.5396237488272693,-0.337004096417083
6035,0.4272714229128027,-0.337004096417083
2499,-1.5153410923860338,-0.337004096417083
11987,1.5928389320921046,-0.337004096417083
12975,1.1071858032673954,-0.337004096417083
7399,-1.4182104666210917,-0.337004096417083
13189,-0.6897307733840283,-0.337004096417083
16241,-0.00981639302943554,-0.337004096417083
10656,0.7429459566488636,-0.337004096417083
11992,1.714252214298282,-0.337004096417083
15548,0.6458153308839217,-0.337004096417083
3572,0.06303157629427084,-0.337004096417083
8337,0.3787061100303318,-0.337004096417083
14118,0.8886418952962764,1.3629433132779474
10921,0.18444485850044806,-0.337004096417083
6602,0.2087275149416836,-0.337004096417083
5785,1.35001236767975,4.7628381326680085
2288,0.3544234535890963,-0.337004096417083
13360,-0.034099049470670995,-0.337004096417083
690,0.014466263411799915,-0.337004096417083
6078,1.4714256498859273,3.062890722972978
13654,0.11159688917674174,1.3629433132779474
1527,-0.6411654605015574,-0.337004096417083
14089,0.18444485850044806,-0.337004096417083
4720,-0.034099049470670995,-0.337004096417083
5171,0.4272714229128027,-0.337004096417083
4420,-0.3254909267654965,-0.337004096417083
11534,1.08290314682616,-0.337004096417083
7871,-0.44690420897167377,-0.337004096417083
3605,0.8643592388550408,-0.337004096417083
14510,-0.08266436235314191,-0.337004096417083
3452,0.6458153308839217,-0.337004096417083
10072,0.5486847051189799,-0.337004096417083
15568,1.1314684597086309,-0.337004096417083
12206,-0.08266436235314191,1.3629433132779474
12854,1.6656869014158109,-0.337004096417083
15311,-1.6124717181509756,-0.337004096417083
15868,1.4228603370034565,-0.337004096417083
16527,-0.05838170591190645,-0.337004096417083
11673,0.9614898646199828,-0.337004096417083
11988,1.61712158853334,-0.337004096417083
3002,0.2087275149416836,1.3629433132779474
7125,-1.0782532764437955,-0.337004096417083
6045,0.6700979873251572,-0.337004096417083
1580,0.6458153308839217,-0.337004096417083
11301,-1.0782532764437955,-0.337004096417083
14811,0.23301017138291905,1.3629433132779474
7500,1.034337833943689,1.3629433132779474
4472,0.9372072081787473,3.062890722972978
4823,-1.0296879635613247,-0.337004096417083
8615,0.1358795456179772,1.3629433132779474
3115,-0.5440348347366156,6.4627855423630365
5580,-0.13122967523561282,1.3629433132779474
4978,-0.7625787427077347,1.3629433132779474
8998,-1.0539706200025605,-0.337004096417083
9819,1.3985776805622208,-0.337004096417083
11517,0.6700979873251572,-0.337004096417083
10657,0.767228613090099,-0.337004096417083
12984,1.3257297112385145,-0.337004096417083
7753,0.18444485850044806,1.3629433132779474
5428,-0.3254909267654965,3.062890722972978
601,1.35001236767975,3.062890722972978
4635,1.3985776805622208,3.062890722972978
10578,-1.1511012457675018,-0.337004096417083
4064,1.5199909627683983,3.062890722972978
8020,-0.3254909267654965,-0.337004096417083
8734,-0.4711868654129092,-0.337004096417083
15207,-0.6411654605015574,-0.337004096417083
1088,-0.8111440555902056,-0.337004096417083
13955,0.4272714229128027,3.062890722972978
13395,0.8157939259725699,3.062890722972978
1200,-1.5881890617097405,-0.337004096417083
16701,0.6700979873251572,-0.337004096417083
2502,-1.4424931230623277,-0.337004096417083
15766,-1.0539706200025605,-0.337004096417083
7802,1.3742950241209857,3.062890722972978
11754,-0.5683174911778511,-0.337004096417083
7519,1.4957083063271628,1.3629433132779474
2953,-0.9811226506788538,1.3629433132779474
15092,0.06303157629427084,1.3629433132779474
14028,-1.2967971844149146,-0.337004096417083
4946,-1.5396237488272693,1.3629433132779474
12650,0.2087275149416836,-0.337004096417083
16489,-0.9811226506788538,-0.337004096417083
5278,-0.4711868654129092,-0.337004096417083
8121,-1.3696451537386212,-0.337004096417083
4433,-0.00981639302943554,-0.337004096417083
13058,-0.37405623964796736,-0.337004096417083
10333,-0.10694701879437736,-0.337004096417083
11428,-1.4910584359447985,-0.337004096417083
12909,-0.4954695218541447,-0.337004096417083
15662,-0.08266436235314191,-0.337004096417083
6472,0.5486847051189799,-0.337004096417083
6684,-1.2967971844149146,-0.337004096417083
13954,0.4029887664715672,3.062890722972978
1763,1.5928389320921046,-0.337004096417083
6541,-1.2725145279736794,-0.337004096417083
13737,-1.3696451537386212,-0.337004096417083
6884,0.06303157629427084,-0.337004096417083
5138,-0.37405623964796736,-0.337004096417083
4321,0.767228613090099,-0.337004096417083
7078,1.2771643983560437,3.062890722972978
2547,-0.3497735832067319,-0.337004096417083
1582,0.6943806437663927,-0.337004096417083
7528,1.714252214298282,-0.337004096417083
14553,0.9614898646199828,-0.337004096417083
2559,-0.05838170591190645,-0.337004096417083
4890,0.5972500180014508,3.062890722972978
7061,0.8643592388550408,-0.337004096417083
12159,-1.2239492150912084,-0.337004096417083
6108,-1.2967971844149146,-0.337004096417083
3621,1.2528817419148082,1.3629433132779474
13549,1.0586204903849246,-0.337004096417083
2566,0.11159688917674174,-0.337004096417083
10336,-0.034099049470670995,3.062890722972978
3726,0.30585814070662537,-0.337004096417083
4439,0.1358795456179772,-0.337004096417083
12195,-0.3497735832067319,-0.337004096417083
11967,1.1071858032673954,1.3629433132779474
379,-0.5440348347366156,1.3629433132779474
2592,0.7429459566488636,1.3629433132779474
6833,-1.1753839022087371,-0.337004096417083
11238,0.8886418952962764,-0.337004096417083
6010,-0.17979498811808373,1.3629433132779474
6272,-0.8111440555902056,-0.337004096417083
9892,-0.3254909267654965,-0.337004096417083
7058,0.7915112695313345,-0.337004096417083
15004,1.4228603370034565,-0.337004096417083
9714,-1.1511012457675018,-0.337004096417083
4830,-0.8597093684726765,-0.337004096417083
11641,0.18444485850044806,-0.337004096417083
818,-0.37405623964796736,1.3629433132779474
10983,1.6899695578570464,-0.337004096417083
1693,-0.10694701879437736,1.3629433132779474
9099,1.3985776805622208,3.062890722972978
5565,-0.4954695218541447,-0.337004096417083
11806,0.6943806437663927,-0.337004096417083
944,-0.8111440555902056,-0.337004096417083
13719,1.6899695578570464,-0.337004096417083
732,1.034337833943689,3.062890722972978
2791,-1.4182104666210917,-0.337004096417083
4753,0.767228613090099,-0.337004096417083
8609,-0.00981639302943554,-0.337004096417083
12810,0.5972500180014508,-0.337004096417083
7196,0.6458153308839217,-0.337004096417083
14313,-1.3696451537386212,-0.337004096417083
16209,-0.7868613991489701,-0.337004096417083
42,-1.7338850003571529,1.3629433132779474
312,1.3257297112385145,3.062890722972978
6734,-0.08266436235314191,-0.337004096417083
8186,0.2087275149416836,-0.337004096417083
373,-0.6897307733840283,3.062890722972978
721,0.767228613090099,3.062890722972978
16266,0.5972500180014508,-0.337004096417083
7880,-0.22836030100055466,-0.337004096417083
5936,1.5199909627683983,3.062890722972978
6645,1.2528817419148082,4.7628381326680085
15123,0.8157939259725699,3.062890722972978
5516,-1.685319687474682,-0.337004096417083
8345,0.5729673615602154,-0.337004096417083
11024,-0.8111440555902056,-0.337004096417083
5380,-1.4910584359447985,-0.337004096417083
4056,1.3257297112385145,3.062890722972978
9078,0.8886418952962764,-0.337004096417083
4763,1.0100551775024535,3.062890722972978
2994,0.014466263411799915,1.3629433132779474
2884,0.8400765824138055,3.062890722972978
9859,-1.1268185893262666,-0.337004096417083
1722,0.5972500180014508,-0.337004096417083
13442,-1.5396237488272693,-0.337004096417083
1888,1.1314684597086309,4.7628381326680085
12644,0.06303157629427084,-0.337004096417083
16202,-0.9568399942376185,-0.337004096417083
2962,-0.7625787427077347,3.062890722972978
1182,1.4714256498859273,-0.337004096417083
8336,0.3544234535890963,-0.337004096417083
1887,1.1071858032673954,3.062890722972978
13920,-0.4226215525304383,1.3629433132779474
15787,-0.5440348347366156,-0.337004096417083
3820,-0.9082746813551474,-0.337004096417083
10527,1.1071858032673954,-0.337004096417083
9516,1.034337833943689,1.3629433132779474
15294,1.4714256498859273,-0.337004096417083
15893,-1.4667757795035634,-0.337004096417083
8013,-0.4954695218541447,-0.337004096417083
15905,-1.1753839022087371,-0.337004096417083
2599,0.9129245517375116,-0.337004096417083
10962,1.180033772591102,-0.337004096417083
16230,-0.2769256138830256,-0.337004096417083
3110,-0.6654481169427928,6.4627855423630365
12410,1.3742950241209857,-0.337004096417083
15870,1.4714256498859273,-0.337004096417083
3845,-0.301208270324261,-0.337004096417083
5626,0.9857725210612182,3.062890722972978
10459,-0.5440348347366156,-0.337004096417083
6645,1.2528817419148082,4.7628381326680085
4293,0.08731423273550629,1.3629433132779474
6151,-0.2526429574417901,-0.337004096417083
8526,1.4714256498859273,-0.337004096417083
7713,-0.7868613991489701,-0.337004096417083
15437,1.4471429934446918,3.062890722972978
9131,-1.3210798408561502,-0.337004096417083
174,1.4714256498859273,-0.337004096417083
3843,-0.3497735832067319,-0.337004096417083
5059,1.2043164290323374,4.7628381326680085
4918,1.2771643983560437,3.062890722972978
11617,-0.3983388960892029,-0.337004096417083
1983,-0.05838170591190645,-0.337004096417083
9443,-0.7382960862664992,-0.337004096417083
9808,1.1314684597086309,-0.337004096417083
3356,-1.685319687474682,-0.337004096417083
8869,-0.6897307733840283,-0.337004096417083
1472,1.5199909627683983,-0.337004096417083
5541,-1.0782532764437955,-0.337004096417083
402,0.014466263411799915,1.3629433132779474
6478,0.6943806437663927,-0.337004096417083
5479,0.9129245517375116,-0.337004096417083
12192,-0.4226215525304383,-0.337004096417083
7901,0.2815754842653899,-0.337004096417083
10397,1.4471429934446918,4.7628381326680085
5624,0.9372072081787473,-0.337004096417083
5159,0.1358795456179772,-0.337004096417083
11036,-0.5197521782953801,-0.337004096417083
13671,0.5244020486777445,-0.337004096417083
14682,0.5972500180014508,-0.337004096417083
5516,-1.685319687474682,-0.337004096417083
11409,1.5442736192096336,3.062890722972978
71,-1.0296879635613247,-0.337004096417083
9819,1.3985776805622208,-0.337004096417083
9095,1.3014470547972792,1.3629433132779474
3452,0.6458153308839217,-0.337004096417083
11168,-0.8111440555902056,-0.337004096417083
13004,-1.685319687474682,-0.337004096417083
12467,-0.7382960862664992,-0.337004096417083
10782,0.30585814070662537,-0.337004096417083
3478,1.2771643983560437,3.062890722972978
7884,-0.13122967523561282,-0.337004096417083
11380,0.8400765824138055,-0.337004096417083
1389,-0.4954695218541447,-0.337004096417083
5405,-0.8839920249139119,-0.337004096417083
12306,-1.1511012457675018,-0.337004096417083
52,-1.4910584359447985,-0.337004096417083
12410,1.3742950241209857,-0.337004096417083
3615,1.1071858032673954,1.3629433132779474
8930,0.7915112695313345,-0.337004096417083
14045,-0.8839920249139119,-0.337004096417083
10987,-1.7096023439159176,-0.337004096417083
15119,0.7186633002076281,-0.337004096417083
9904,-0.034099049470670995,-0.337004096417083
9030,-0.2769256138830256,-0.337004096417083
4440,0.16016220205921267,-0.337004096417083
1018,0.9857725210612182,-0.337004096417083
9665,1.1557511161498664,-0.337004096417083
271,0.3301407971478609,-0.337004096417083
10070,0.5001193922365089,-0.337004096417083
11926,0.11159688917674174,-0.337004096417083
1133,0.2815754842653899,-0.337004096417083
4780,1.4228603370034565,-0.337004096417083
14609,-1.1753839022087371,-0.337004096417083
2923,-1.7096023439159176,1.3629433132779474
3425,-0.00981639302943554,3.062890722972978
9159,-0.6411654605015574,-0.337004096417083
10740,-0.7140134298252637,-0.337004096417083
8206,0.6943806437663927,-0.337004096417083
15386,0.2087275149416836,-0.337004096417083
16304,1.5199909627683983,-0.337004096417083
9238,1.2771643983560437,-0.337004096417083
6677,-1.4667757795035634,-0.337004096417083
11915,-0.15551233167684828,-0.337004096417083
12665,0.5729673615602154,-0.337004096417083
13132,1.4228603370034565,3.062890722972978
7360,1.1314684597086309,4.7628381326680085
13401,0.9614898646199828,1.3629433132779474
12840,1.3257297112385145,-0.337004096417083
775,-1.4182104666210917,-0.337004096417083
12534,0.8886418952962764,-0.337004096417083
13882,-1.3453624972973857,-0.337004096417083
8455,-0.2526429574417901,-0.337004096417083
2180,1.2285990854735729,-0.337004096417083
15749,-1.4667757795035634,-0.337004096417083
15207,-0.6411654605015574,-0.337004096417083
11442,-1.1511012457675018,-0.337004096417083
10669,1.0586204903849246,-0.337004096417083
114,0.014466263411799915,-0.337004096417083
8924,0.6458153308839217,-0.337004096417083
8857,-0.9811226506788538,-0.337004096417083
5121,-0.7868613991489701,-0.337004096417083
8461,-0.10694701879437736,-0.337004096417083
8603,-0.15551233167684828,1.3629433132779474
13268,1.2285990854735729,-0.337004096417083
7937,1.1557511161498664,1.3629433132779474
245,-0.301208270324261,4.7628381326680085
10534,1.2771643983560437,3.062890722972978
6172,0.2572928278241545,1.3629433132779474
14027,-1.3210798408561502,1.3629433132779474
15539,0.4272714229128027,-0.337004096417083
4162,0.4029887664715672,-0.337004096417083
16195,-1.1268185893262666,-0.337004096417083
12106,0.9857725210612182,-0.337004096417083
15109,0.4758367357952736,-0.337004096417083
9582,-0.8597093684726765,-0.337004096417083
13739,-1.3210798408561502,-0.337004096417083
2412,-0.13122967523561282,-0.337004096417083
6288,-0.4226215525304383,-0.337004096417083
381,-0.4954695218541447,1.3629433132779474
15200,-0.8111440555902056,-0.337004096417083
10233,0.9614898646199828,-0.337004096417083
7486,0.6943806437663927,-0.337004096417083
12157,-1.2725145279736794,-0.337004096417083
9881,-0.5926001476190865,-0.337004096417083
4456,0.5486847051189799,1.3629433132779474
14369,-0.00981639302943554,-0.337004096417083
4742,0.5001193922365089,-0.337004096417083
15667,0.03874891985303537,-0.337004096417083
13563,1.3985776805622208,-0.337004096417083
12429,-1.6610370310334466,-0.337004096417083
11037,-0.4954695218541447,-0.337004096417083
61,-1.2725145279736794,-0.337004096417083
7264,-1.1996665586499728,-0.337004096417083
9786,0.5972500180014508,-0.337004096417083
5074,1.568556275650869,4.7628381326680085
4840,-0.6168828040603219,-0.337004096417083
10336,-0.034099049470670995,3.062890722972978
7089,1.5442736192096336,3.062890722972978
3580,0.2572928278241545,-0.337004096417083
8531,1.5928389320921046,-0.337004096417083
6953,1.7385348707395174,-0.337004096417083
14612,-1.102535932885031,-0.337004096417083
504,-1.0054053071200892,-0.337004096417083
7208,0.9372072081787473,4.7628381326680085
10104,1.3257297112385145,3.062890722972978
11374,0.6943806437663927,-0.337004096417083
15352,-0.6168828040603219,4.7628381326680085
11766,-0.2769256138830256,-0.337004096417083
12553,1.35001236767975,-0.337004096417083
10624,-0.034099049470670995,-0.337004096417083
1531,-0.5440348347366156,1.3629433132779474
11338,-0.17979498811808373,1.3629433132779474
15606,-1.4424931230623277,-0.337004096417083
13478,-0.6654481169427928,3.062890722972978
11819,1.0100551775024535,-0.337004096417083
3175,0.9129245517375116,4.7628381326680085
1449,0.9614898646199828,1.3629433132779474
14535,0.5244020486777445,-0.337004096417083
16453,1.6414042449745756,-0.337004096417083
14359,-0.2526429574417901,-0.337004096417083
14038,-1.0539706200025605,-0.337004096417083
2154,0.5972500180014508,-0.337004096417083
8223,1.1071858032673954,6.4627855423630365
15191,-1.0296879635613247,-0.337004096417083
14914,-0.7625787427077347,-0.337004096417083
1492,-1.4910584359447985,-0.337004096417083
15232,-0.034099049470670995,-0.337004096417083
6942,1.4714256498859273,-0.337004096417083
8142,-0.8597093684726765,-0.337004096417083
8313,-0.2040776445593192,-0.337004096417083
6006,-0.2769256138830256,1.3629433132779474
11057,-0.00981639302943554,-0.337004096417083
8650,0.9857725210612182,-0.337004096417083
13163,-1.3210798408561502,-0.337004096417083
12974,1.08290314682616,-0.337004096417083
8865,-0.7868613991489701,-0.337004096417083
7748,0.06303157629427084,-0.337004096417083
2599,0.9129245517375116,-0.337004096417083
13216,-0.034099049470670995,-0.337004096417083
10081,0.767228613090099,-0.337004096417083
7047,0.5244020486777445,-0.337004096417083
15294,1.4714256498859273,-0.337004096417083
16461,-1.6610370310334466,-0.337004096417083
7229,1.4471429934446918,-0.337004096417083
4644,1.61712158853334,4.7628381326680085
2485,1.6414042449745756,-0.337004096417083
6994,-0.7625787427077347,1.3629433132779474
3596,0.6458153308839217,1.3629433132779474
1769,1.7385348707395174,-0.337004096417083
9708,-1.2967971844149146,-0.337004096417083
6825,-1.3696451537386212,-0.337004096417083
1591,0.9129245517375116,-0.337004096417083
14903,-1.0296879635613247,-0.337004096417083
13967,0.7186633002076281,1.3629433132779474
3548,-0.5197521782953801,-0.337004096417083
11560,1.714252214298282,-0.337004096417083
4529,-1.1753839022087371,-0.337004096417083
16562,0.7915112695313345,-0.337004096417083
3744,0.7429459566488636,-0.337004096417083
6362,1.3742950241209857,3.062890722972978
4372,-1.4910584359447985,-0.337004096417083
5428,-0.3254909267654965,3.062890722972978
5940,1.61712158853334,3.062890722972978
11027,-0.7382960862664992,-0.337004096417083
6110,-1.248231871532444,-0.337004096417083
3114,-0.5683174911778511,4.7628381326680085
5935,1.4957083063271628,4.7628381326680085
12181,-0.6897307733840283,3.062890722972978
8289,-0.7868613991489701,-0.337004096417083
5158,0.11159688917674174,-0.337004096417083
18,1.180033772591102,4.7628381326680085
1997,0.2815754842653899,-0.337004096417083
472,1.714252214298282,-0.337004096417083
10732,-0.9082746813551474,-0.337004096417083
7642,0.9857725210612182,-0.337004096417083
1319,1.3014470547972792,3.062890722972978
5986,-0.7625787427077347,-0.337004096417083
3199,1.4957083063271628,4.7628381326680085
4064,1.5199909627683983,3.062890722972978
164,1.2285990854735729,-0.337004096417083
4450,0.4029887664715672,1.3629433132779474
16511,-0.44690420897167377,-0.337004096417083
12275,1.5928389320921046,-0.337004096417083
4334,1.08290314682616,3.062890722972978
6814,-1.6367543745922108,-0.337004096417083
3184,1.1314684597086309,4.7628381326680085
3122,-0.37405623964796736,4.7628381326680085
14002,1.568556275650869,-0.337004096417083
2859,0.23301017138291905,1.3629433132779474
4470,0.8886418952962764,-0.337004096417083
11858,-1.5396237488272693,-0.337004096417083
10975,1.4957083063271628,-0.337004096417083
13767,-0.6411654605015574,-0.337004096417083
4861,-0.10694701879437736,3.062890722972978
12693,1.2528817419148082,-0.337004096417083
11401,1.35001236767975,-0.337004096417083
6532,-1.4910584359447985,-0.337004096417083
6221,1.4471429934446918,-0.337004096417083
10391,1.3014470547972792,1.3629433132779474
10335,-0.05838170591190645,3.062890722972978
14973,0.6700979873251572,-0.337004096417083
3487,1.4957083063271628,-0.337004096417083
9857,-1.1753839022087371,-0.337004096417083
16468,-1.4910584359447985,-0.337004096417083
6094,-1.6367543745922108,3.062890722972978
5353,1.35001236767975,1.3629433132779474
12313,-0.9811226506788538,-0.337004096417083
5587,0.03874891985303537,-0.337004096417083
8603,-0.15551233167684828,1.3629433132779474
14940,-0.13122967523561282,-0.337004096417083
10167,-0.6411654605015574,-0.337004096417083
5452,0.2572928278241545,-0.337004096417083
13486,-0.4711868654129092,3.062890722972978
3083,-1.3210798408561502,-0.337004096417083
2199,1.6899695578570464,6.4627855423630365
13656,0.16016220205921267,3.062890722972978
6361,1.35001236767975,3.062890722972978
15570,1.180033772591102,-0.337004096417083
11054,-0.08266436235314191,-0.337004096417083
13845,1.2528817419148082,-0.337004096417083
6067,1.2043164290323374,4.7628381326680085
8309,-0.301208270324261,-0.337004096417083
11149,-1.2725145279736794,-0.337004096417083
14006,1.6656869014158109,1.3629433132779474
15246,0.30585814070662537,-0.337004096417083
12217,0.18444485850044806,1.3629433132779474
2493,-1.6610370310334466,-0.337004096417083
328,1.714252214298282,-0.337004096417083
9494,0.5001193922365089,-0.337004096417083
10242,1.180033772591102,3.062890722972978
6358,1.2771643983560437,3.062890722972978
6401,-1.1753839022087371,-0.337004096417083
12743,-1.0296879635613247,-0.337004096417083
10096,1.1314684597086309,4.7628381326680085
3799,-1.4182104666210917,-0.337004096417083
9022,-0.4711868654129092,-0.337004096417083
6659,1.5928389320921046,-0.337004096417083
14901,-1.0782532764437955,-0.337004096417083
4042,0.9857725210612182,3.062890722972978
10082,0.7915112695313345,1.3629433132779474
15349,-0.6897307733840283,1.3629433132779474
5963,-1.3210798408561502,-0.337004096417083
15035,-1.3210798408561502,-0.337004096417083
4418,-0.37405623964796736,1.3629433132779474
13130,1.3742950241209857,3.062890722972978
11525,0.8643592388550408,1.3629433132779474
10763,-0.15551233167684828,1.3629433132779474
4483,1.2043164290323374,-0.337004096417083
7297,-0.3983388960892029,3.062890722972978
11323,-0.5440348347366156,-0.337004096417083
721,0.767228613090099,3.062890722972978
5158,0.11159688917674174,-0.337004096417083
8518,1.2771643983560437,3.062890722972978
9033,-0.2040776445593192,-0.337004096417083
11348,0.06303157629427084,-0.337004096417083
7199,0.7186633002076281,-0.337004096417083
2522,-0.9568399942376185,-0.337004096417083
10247,1.3014470547972792,3.062890722972978
11090,0.7915112695313345,-0.337004096417083
5295,-0.05838170591190645,-0.337004096417083
